TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
2660820793427,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpresage.s
2660820797081,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libportal.so
2660820801566,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpng16.so.
2660820805822,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpixman-1.
2660820809690,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libperl.so.5
2660820813471,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpeas-gtk-
2660820817340,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpeas-1.0.
2660820821243,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcreposix
2660820824853,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcrecpp.s
2660820828514,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcre32.so
2660820832116,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcre2-pos
2660820835790,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcre2-8.s
2660820839381,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcre2-32.
2660820842961,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcre2-16.
2660820846657,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpcre16.so
2660820850566,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpciaccess
2660820855104,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpathplan.
2660820859089,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpangoxft-
2660820862772,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpangomm-1
2660820866399,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpangoft2-
2660820870234,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpangocair
2660820873939,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libpango-1.0
2660820877921,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libp11-kit.s
2660820882200,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/liborc-test-
2660820886234,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/liborc-0.4.s
2660820890517,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libopenjp2.s
2660820894567,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libogg.so.0.
2660820898331,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libnotify.so
2660820902066,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libnettle.so
2660820905766,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libmtdev.so.
2660820909421,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libmpfr.so.6
2660820913401,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libmpc.so.3.
2660820917245,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libmozjs-68.
2660820921213,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libmbedx509.
2660820925369,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libmbedtls.s
2660820929069,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libmbedcrypt
2660820932873,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/liblsan.so.0
2660820937226,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/liblmdb.so.0
2660820941365,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/liblcms2.so.
2660820945146,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libjson-glib
2660820948886,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libjpeg.so.8
2660820952597,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libjbig.so.0
2660820956522,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libjavascrip
2660820960215,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libitm.so.1.
2660820964641,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libisl.so.22
2660820968466,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libinput.so.
2660820972671,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libindicator
2660820976441,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libigdgmm.so
2660820980187,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libidn2.so.0
2660820983898,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libicuuc.so.
2660820987546,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libicutu.so.
2660820991526,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libicutest.s
2660820995702,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libicuio.so.
2660820999644,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libicui18n.s
2660821003957,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libicudata.s
2660821052136,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libibus-1.0.
2660821058247,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libhyphen.so
2660821062117,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libhunspell-
2660821065933,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libhttp_pars
2660821069950,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libhogweed.s
2660821073706,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libhandy-1.s
2660821077779,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgvc.so.6.
2660821081579,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgudev-1.0
2660821085385,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgucharmap
2660821089135,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgts-0.7.s
2660821092762,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgtksource
2660821096443,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgtksource
2660821100141,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgtkmm-3.0
2660821103920,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgtk3-nocs
2660821108679,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgtk-3.so.
2660821112670,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgthread-2
2660821116475,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstvideo-
2660821120210,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgsttag-1.
2660821124433,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstsdp-1.
2660821128233,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstrtsp-1
2660821132032,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstrtp-1.
2660821135916,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstriff-1
2660821140045,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstreamer
2660821143909,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstphotog
2660821147996,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstpbutil
2660821152019,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstnet-1.
2660821155771,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstgl-1.0
2660821159493,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstfft-1.
2660821163767,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstcontro
2660821167649,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstcheck-
2660821172108,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstbaseca
2660821175937,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstbase-1
2660821179872,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstaudio-
2660821183678,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstapp-1.
2660821187448,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgstalloca
2660821191247,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgspell-1.
2660821195320,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgsound.so
2660821199017,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgraphite2
2660821202826,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgomp.so.1
2660821206566,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgobject-2
2660821210902,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgoa-1.0.s
2660821215169,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgnutlsxx.
2660821219184,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgnutls.so
2660821222994,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgnutls-op
2660821226686,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgnutls-da
2660821230618,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgnome-gam
2660821234390,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgnome-des
2660821238193,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgmpxx.so.
2660821242298,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgmp.so.10
2660821246187,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgmodule-2
2660821249949,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libglib-2.0.
2660821253770,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libglapi.so.
2660821257444,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgit2.so.0
2660821261514,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgit2-glib
2660821265886,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgireposit
2660821269675,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgio-2.0.s
2660821273455,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgdkmm-3.0
2660821277245,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgdk_pixbu
2660821281007,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgdk_pixbu
2660821284776,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgdk-3.so.
2660821288499,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgdbm_comp
2660821292377,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgdbm.so.6
2660821296513,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgd.so.3.0
2660821300319,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgcrypt.so
2660821304053,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgcr-ui-3.
2660821307810,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgcr-base-
2660821311524,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgck-1.so.
2660821315157,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgbm.so.1.
2660821319174,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libgailutil-
2660821322843,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libfribidi.s
2660821326738,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libfreetype.
2660821330932,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libfontconfi
2660821334708,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libffi.so.7.
2660821338409,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libfcitx-uti
2660821342337,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libfcitx-gcl
2660821346077,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libexslt.so.
2660821350431,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libexpatw.so
2660821354318,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libevent-2.1
2660821358336,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libevdev.so.
2660821362659,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libepoxy.so.
2660821366427,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libenchant-2
2660821370181,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdrm_radeo
2660821374084,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdrm_nouve
2660821377846,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdrm_intel
2660821381817,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdrm_amdgp
2660821385472,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdrm.so.2.
2660821389791,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdee-1.0.s
2660821393574,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdconf.so.
2660821397491,3117,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/libdbusmenu-
